match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker_name,non_striker_name,bowler_name,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
5,2023/24,10/8/2023,"MAChidambaramStadium,Chepauk,Chennai",2,39.3,India,Australia,HHPandya,KLRahul,JRHazlewood,1,0,,,,,,,,,
5,2023/24,10/8/2023,"MAChidambaramStadium,Chepauk,Chennai",2,39.4,India,Australia,KLRahul,HHPandya,JRHazlewood,0,1,1,,,,,,,,
5,2023/24,10/8/2023,"MAChidambaramStadium,Chepauk,Chennai",2,39.5,India,Australia,KLRahul,HHPandya,JRHazlewood,1,0,,,,,,,,,
5,2023/24,10/8/2023,"MAChidambaramStadium,Chepauk,Chennai",2,39.6,India,Australia,HHPandya,KLRahul,JRHazlewood,6,0,,,,,,,,,
5,2023/24,10/8/2023,"MAChidambaramStadium,Chepauk,Chennai",2,39.7,India,Australia,HHPandya,KLRahul,JRHazlewood,0,0,,,,,,,,,
5,2023/24,10/8/2023,"MAChidambaramStadium,Chepauk,Chennai",2,40.1,India,Australia,KLRahul,HHPandya,GJMaxwell,6,0,,,,,,,,,
5,2023/24,10/8/2023,"MAChidambaramStadium,Chepauk,Chennai",2,40.2,India,Australia,KLRahul,HHPandya,GJMaxwell,4,0,,,,,,,,,
5,2023/24,10/8/2023,"MAChidambaramStadium,Chepauk,Chennai",2,40.3,India,Australia,KLRahul,HHPandya,GJMaxwell,1,0,,,,,,,,,
5,2023/24,10/8/2023,"MAChidambaramStadium,Chepauk,Chennai",2,40.4,India,Australia,HHPandya,KLRahul,GJMaxwell,1,0,,,,,,,,,
5,2023/24,10/8/2023,"MAChidambaramStadium,Chepauk,Chennai",2,40.5,India,Australia,KLRahul,HHPandya,GJMaxwell,0,0,,,,,,,,,
5,2023/24,10/8/2023,"MAChidambaramStadium,Chepauk,Chennai",2,40.6,India,Australia,KLRahul,HHPandya,GJMaxwell,1,0,,,,,,,,,
5,2023/24,10/8/2023,"MAChidambaramStadium,Chepauk,Chennai",2,41.1,India,Australia,KLRahul,HHPandya,PJCummins,0,0,,,,,,,,,
5,2023/24,10/8/2023,"MAChidambaramStadium,Chepauk,Chennai",2,41.2,India,Australia,KLRahul,HHPandya,PJCummins,6,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,0.1,NewZealand,Netherlands,DPConway,WAYoung,ADutt,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,0.2,NewZealand,Netherlands,DPConway,WAYoung,ADutt,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,0.3,NewZealand,Netherlands,DPConway,WAYoung,ADutt,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,0.4,NewZealand,Netherlands,DPConway,WAYoung,ADutt,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,0.5,NewZealand,Netherlands,DPConway,WAYoung,ADutt,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,0.6,NewZealand,Netherlands,DPConway,WAYoung,ADutt,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,1.1,NewZealand,Netherlands,WAYoung,DPConway,RKlein,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,1.2,NewZealand,Netherlands,WAYoung,DPConway,RKlein,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,1.3,NewZealand,Netherlands,WAYoung,DPConway,RKlein,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,1.4,NewZealand,Netherlands,WAYoung,DPConway,RKlein,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,1.5,NewZealand,Netherlands,WAYoung,DPConway,RKlein,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,1.6,NewZealand,Netherlands,WAYoung,DPConway,RKlein,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,2.1,NewZealand,Netherlands,DPConway,WAYoung,ADutt,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,2.2,NewZealand,Netherlands,DPConway,WAYoung,ADutt,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,2.3,NewZealand,Netherlands,DPConway,WAYoung,ADutt,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,2.4,NewZealand,Netherlands,DPConway,WAYoung,ADutt,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,2.5,NewZealand,Netherlands,DPConway,WAYoung,ADutt,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,2.6,NewZealand,Netherlands,DPConway,WAYoung,ADutt,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,3.1,NewZealand,Netherlands,WAYoung,DPConway,RKlein,4,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,3.2,NewZealand,Netherlands,WAYoung,DPConway,RKlein,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,3.3,NewZealand,Netherlands,WAYoung,DPConway,RKlein,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,3.4,NewZealand,Netherlands,WAYoung,DPConway,RKlein,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,3.5,NewZealand,Netherlands,WAYoung,DPConway,RKlein,4,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,3.6,NewZealand,Netherlands,WAYoung,DPConway,RKlein,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,4.1,NewZealand,Netherlands,DPConway,WAYoung,ADutt,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,4.2,NewZealand,Netherlands,WAYoung,DPConway,ADutt,4,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,4.3,NewZealand,Netherlands,WAYoung,DPConway,ADutt,6,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,4.4,NewZealand,Netherlands,WAYoung,DPConway,ADutt,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,4.5,NewZealand,Netherlands,WAYoung,DPConway,ADutt,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,4.6,NewZealand,Netherlands,WAYoung,DPConway,ADutt,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,5.1,NewZealand,Netherlands,DPConway,WAYoung,RKlein,4,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,5.2,NewZealand,Netherlands,DPConway,WAYoung,RKlein,4,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,5.3,NewZealand,Netherlands,DPConway,WAYoung,RKlein,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,5.4,NewZealand,Netherlands,WAYoung,DPConway,RKlein,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,5.5,NewZealand,Netherlands,WAYoung,DPConway,RKlein,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,5.6,NewZealand,Netherlands,WAYoung,DPConway,RKlein,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,6.1,NewZealand,Netherlands,DPConway,WAYoung,ADutt,4,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,6.2,NewZealand,Netherlands,DPConway,WAYoung,ADutt,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,6.3,NewZealand,Netherlands,DPConway,WAYoung,ADutt,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,6.4,NewZealand,Netherlands,DPConway,WAYoung,ADutt,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,6.5,NewZealand,Netherlands,DPConway,WAYoung,ADutt,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,6.6,NewZealand,Netherlands,DPConway,WAYoung,ADutt,0,5,5,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,6.7,NewZealand,Netherlands,DPConway,WAYoung,ADutt,6,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,7.1,NewZealand,Netherlands,WAYoung,DPConway,PAvanMeekeren,4,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,7.2,NewZealand,Netherlands,WAYoung,DPConway,PAvanMeekeren,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,7.3,NewZealand,Netherlands,WAYoung,DPConway,PAvanMeekeren,4,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,7.4,NewZealand,Netherlands,WAYoung,DPConway,PAvanMeekeren,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,7.5,NewZealand,Netherlands,DPConway,WAYoung,PAvanMeekeren,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,7.6,NewZealand,Netherlands,DPConway,WAYoung,PAvanMeekeren,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,8.1,NewZealand,Netherlands,WAYoung,DPConway,REvanderMerwe,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,8.2,NewZealand,Netherlands,WAYoung,DPConway,REvanderMerwe,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,8.3,NewZealand,Netherlands,DPConway,WAYoung,REvanderMerwe,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,8.4,NewZealand,Netherlands,DPConway,WAYoung,REvanderMerwe,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,8.5,NewZealand,Netherlands,DPConway,WAYoung,REvanderMerwe,4,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,8.6,NewZealand,Netherlands,DPConway,WAYoung,REvanderMerwe,4,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,9.1,NewZealand,Netherlands,WAYoung,DPConway,PAvanMeekeren,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,9.2,NewZealand,Netherlands,WAYoung,DPConway,PAvanMeekeren,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,9.3,NewZealand,Netherlands,WAYoung,DPConway,PAvanMeekeren,0,1,,,,1,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,9.4,NewZealand,Netherlands,DPConway,WAYoung,PAvanMeekeren,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,9.5,NewZealand,Netherlands,WAYoung,DPConway,PAvanMeekeren,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,9.6,NewZealand,Netherlands,WAYoung,DPConway,PAvanMeekeren,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,10.1,NewZealand,Netherlands,DPConway,WAYoung,REvanderMerwe,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,10.2,NewZealand,Netherlands,DPConway,WAYoung,REvanderMerwe,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,10.3,NewZealand,Netherlands,DPConway,WAYoung,REvanderMerwe,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,10.4,NewZealand,Netherlands,WAYoung,DPConway,REvanderMerwe,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,10.5,NewZealand,Netherlands,WAYoung,DPConway,REvanderMerwe,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,10.6,NewZealand,Netherlands,DPConway,WAYoung,REvanderMerwe,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,11.1,NewZealand,Netherlands,DPConway,WAYoung,PAvanMeekeren,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,11.2,NewZealand,Netherlands,DPConway,WAYoung,PAvanMeekeren,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,11.3,NewZealand,Netherlands,DPConway,WAYoung,PAvanMeekeren,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,11.4,NewZealand,Netherlands,DPConway,WAYoung,PAvanMeekeren,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,11.5,NewZealand,Netherlands,DPConway,WAYoung,PAvanMeekeren,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,11.6,NewZealand,Netherlands,DPConway,WAYoung,PAvanMeekeren,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,12.1,NewZealand,Netherlands,DPConway,WAYoung,REvanderMerwe,0,0,,,,,,caught,DPConway,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,12.2,NewZealand,Netherlands,RRavindra,WAYoung,REvanderMerwe,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,12.3,NewZealand,Netherlands,WAYoung,RRavindra,REvanderMerwe,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,12.4,NewZealand,Netherlands,WAYoung,RRavindra,REvanderMerwe,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,12.5,NewZealand,Netherlands,RRavindra,WAYoung,REvanderMerwe,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,12.6,NewZealand,Netherlands,WAYoung,RRavindra,REvanderMerwe,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,13.1,NewZealand,Netherlands,WAYoung,RRavindra,CNAckermann,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,13.2,NewZealand,Netherlands,WAYoung,RRavindra,CNAckermann,4,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,13.3,NewZealand,Netherlands,WAYoung,RRavindra,CNAckermann,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,13.4,NewZealand,Netherlands,RRavindra,WAYoung,CNAckermann,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,13.5,NewZealand,Netherlands,WAYoung,RRavindra,CNAckermann,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,13.6,NewZealand,Netherlands,RRavindra,WAYoung,CNAckermann,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,14.1,NewZealand,Netherlands,WAYoung,RRavindra,REvanderMerwe,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,14.2,NewZealand,Netherlands,WAYoung,RRavindra,REvanderMerwe,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,14.3,NewZealand,Netherlands,RRavindra,WAYoung,REvanderMerwe,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,14.4,NewZealand,Netherlands,RRavindra,WAYoung,REvanderMerwe,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,14.5,NewZealand,Netherlands,WAYoung,RRavindra,REvanderMerwe,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,14.6,NewZealand,Netherlands,WAYoung,RRavindra,REvanderMerwe,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,15.1,NewZealand,Netherlands,WAYoung,RRavindra,CNAckermann,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,15.2,NewZealand,Netherlands,RRavindra,WAYoung,CNAckermann,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,15.3,NewZealand,Netherlands,RRavindra,WAYoung,CNAckermann,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,15.4,NewZealand,Netherlands,WAYoung,RRavindra,CNAckermann,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,15.5,NewZealand,Netherlands,WAYoung,RRavindra,CNAckermann,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,15.6,NewZealand,Netherlands,WAYoung,RRavindra,CNAckermann,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,16.1,NewZealand,Netherlands,RRavindra,WAYoung,REvanderMerwe,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,16.2,NewZealand,Netherlands,WAYoung,RRavindra,REvanderMerwe,4,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,16.3,NewZealand,Netherlands,WAYoung,RRavindra,REvanderMerwe,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,16.4,NewZealand,Netherlands,RRavindra,WAYoung,REvanderMerwe,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,16.5,NewZealand,Netherlands,RRavindra,WAYoung,REvanderMerwe,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,16.6,NewZealand,Netherlands,RRavindra,WAYoung,REvanderMerwe,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,17.1,NewZealand,Netherlands,RRavindra,WAYoung,ADutt,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,17.2,NewZealand,Netherlands,RRavindra,WAYoung,ADutt,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,17.3,NewZealand,Netherlands,WAYoung,RRavindra,ADutt,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,17.4,NewZealand,Netherlands,WAYoung,RRavindra,ADutt,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,17.5,NewZealand,Netherlands,WAYoung,RRavindra,ADutt,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,17.6,NewZealand,Netherlands,WAYoung,RRavindra,ADutt,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,18.1,NewZealand,Netherlands,RRavindra,WAYoung,BFWdeLeede,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,18.2,NewZealand,Netherlands,RRavindra,WAYoung,BFWdeLeede,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,18.3,NewZealand,Netherlands,WAYoung,RRavindra,BFWdeLeede,2,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,18.4,NewZealand,Netherlands,WAYoung,RRavindra,BFWdeLeede,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,18.5,NewZealand,Netherlands,RRavindra,WAYoung,BFWdeLeede,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,18.6,NewZealand,Netherlands,WAYoung,RRavindra,BFWdeLeede,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,19.1,NewZealand,Netherlands,RRavindra,WAYoung,ADutt,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,19.2,NewZealand,Netherlands,WAYoung,RRavindra,ADutt,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,19.3,NewZealand,Netherlands,RRavindra,WAYoung,ADutt,2,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,19.4,NewZealand,Netherlands,RRavindra,WAYoung,ADutt,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,19.5,NewZealand,Netherlands,RRavindra,WAYoung,ADutt,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,19.6,NewZealand,Netherlands,WAYoung,RRavindra,ADutt,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,20.1,NewZealand,Netherlands,WAYoung,RRavindra,BFWdeLeede,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,20.2,NewZealand,Netherlands,WAYoung,RRavindra,BFWdeLeede,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,20.3,NewZealand,Netherlands,RRavindra,WAYoung,BFWdeLeede,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,20.4,NewZealand,Netherlands,RRavindra,WAYoung,BFWdeLeede,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,20.5,NewZealand,Netherlands,RRavindra,WAYoung,BFWdeLeede,4,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,20.6,NewZealand,Netherlands,RRavindra,WAYoung,BFWdeLeede,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,21.1,NewZealand,Netherlands,RRavindra,WAYoung,CNAckermann,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,21.2,NewZealand,Netherlands,WAYoung,RRavindra,CNAckermann,6,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,21.3,NewZealand,Netherlands,WAYoung,RRavindra,CNAckermann,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,21.4,NewZealand,Netherlands,RRavindra,WAYoung,CNAckermann,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,21.5,NewZealand,Netherlands,RRavindra,WAYoung,CNAckermann,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,21.6,NewZealand,Netherlands,WAYoung,RRavindra,CNAckermann,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,22.1,NewZealand,Netherlands,RRavindra,WAYoung,BFWdeLeede,0,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,22.2,NewZealand,Netherlands,RRavindra,WAYoung,BFWdeLeede,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,22.3,NewZealand,Netherlands,WAYoung,RRavindra,BFWdeLeede,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,22.4,NewZealand,Netherlands,RRavindra,WAYoung,BFWdeLeede,1,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,22.5,NewZealand,Netherlands,WAYoung,RRavindra,BFWdeLeede,2,0,,,,,,,,,
6,2023/24,10/9/2023,"RajivGandhiInternationalStadium,Uppal,Hyderabad",1,22.6,NewZealand,Netherlands,WAYoung,RRavindra,BFWdeLeede,0,0,,,,,,,,,
